DATAFLOW,LAST UPDATE,freq,unit,indx,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2021-08,113.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2021-09,109.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2021-10,106.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2021-11,105.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2021-12,106.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-01,109.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-02,116.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-03,127.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-04,144.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-05,153.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-06,153.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-07,145.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-08,140.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-09,139.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-10,142.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-11,143.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2022-12,143.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-01,141.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-02,143.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-03,148.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-04,159.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-05,165.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-06,168.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-07,167.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-08,162.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,BG,2023-09,153.9,ep
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-01,97.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-02,103.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-03,106.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-04,105.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-05,104.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-06,102.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-07,99.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-08,95.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-09,91.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-10,86.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-11,85.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2017-12,88.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-01,97.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-02,103.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-03,106.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-04,107.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-05,106.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-06,104.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-07,100.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-08,96.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-09,92.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-10,87.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-11,86.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2018-12,89.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-01,97.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-02,103.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-03,106.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-04,107.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-05,106.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-06,104.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-07,100.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-08,96.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-09,92.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-10,86.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-11,86.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2019-12,90.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-01,101.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-02,108.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-03,113.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-04,116.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-05,117.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-06,116.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-07,112.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-08,108.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-09,103.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-10,96.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-11,95.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2020-12,98.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-01,108.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-02,114.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-03,118.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-04,119.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-05,118.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-06,116.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-07,111.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-08,107.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-09,102.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-10,97.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-11,95.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2021-12,98.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-01,105.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-02,109.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-03,110.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-04,109.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-05,110.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-06,111.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-07,115.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-08,118.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-09,121.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-10,124.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-11,125.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2022-12,125.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-01,123.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-02,124.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-03,127.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-04,135.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-05,140.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-06,145.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-07,149.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-08,147.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CY,2023-09,140.1,ep
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-01,98.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-02,98.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-03,99.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-04,100.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-05,100.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-06,101.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-07,102.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-08,102.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-09,102.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-10,102.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-11,102.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2017-12,102.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-01,102.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-02,102.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-03,102.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-04,102.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-05,103.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-06,103.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-07,102.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-08,101.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-09,100.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-10,99.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-11,98.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2018-12,98.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-01,98.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-02,98.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-03,99.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-04,99.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-05,99.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-06,99.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-07,99.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-08,99.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-09,98.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-10,97.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-11,96.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2019-12,96.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-01,97.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-02,96.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-03,95.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-04,94.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-05,93.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-06,93.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-07,94.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-08,94.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-09,94.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-10,94.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-11,93.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2020-12,93.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-01,93.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-02,94.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-03,94.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-04,95.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-05,96.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-06,98.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-07,99.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-08,100.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-09,101.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-10,102.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-11,104.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2021-12,105.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-01,105.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-02,108.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-03,113.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-04,121.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-05,126.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-06,128.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-07,127.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-08,126.9,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-09,126.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-10,126.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-11,126.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2022-12,126.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-01,126.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-02,126.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-03,126.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-04,126.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-05,126.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-06,126.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-07,126.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-08,125.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,CZ,2023-09,123.3,ep
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-01,98.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-02,98.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-03,98.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-04,97.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-05,97.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-06,98.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-07,99.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-08,101.1,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-09,102.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-10,104.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-11,105.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2017-12,105.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-01,105.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-02,105.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-03,104.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-04,103.7,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-05,102.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-06,100.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-07,98.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-08,97.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-09,97.5,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-10,98.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-11,98.8,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2018-12,98.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-01,98.0,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-02,97.2,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-03,96.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-04,95.3,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-05,94.4,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-06,93.6,e
ESTAT:PRC_FSC_IDX(1.0),29/05/24 11:00:00,M,I15,ACPI,CP01121,DE,2019-07,92.9,e
